SiteNumber, SiteName, SiteCategory, SiteAgency, SiteLongitude, SiteLatitude, SiteNWISURL
"425937075060301","HE 434","SP","USGS",-75.1004366,42.99368136,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425937075060301"
"425815075055701","HE 630","SP","USGS",-75.0987699,42.9709038,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425815075055701"
"425843075054701","HE 629","SP","USGS",-75.095992,42.9786815,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425843075054701"
"430026075054101","HE 437","SP","USGS",-75.0943253,43.00729238,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430026075054101"
"425703075053201","HE 399","SP","USGS",-75.0918254,42.95090409,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425703075053201"
"415353075050401","D 516","SP","USGS",-75.08405628,41.8981434,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=415353075050401"
"425827075044501","HE 425","SP","USGS",-75.0787693,42.9742372,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425827075044501"
"425721075043101","HE 404","SP","USGS",-75.07488039,42.95590409,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425721075043101"
"425727075042501","HE 407","SP","USGS",-75.0732137,42.95757074,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425727075042501"
"425801075041701","HE 417","SP","USGS",-75.0709913,42.96701508,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425801075041701"
"421405075040601","D 518","SP","USGS",-75.0679442,42.23480707,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=421405075040601"
"425731075035601","HE 408","SP","USGS",-75.0651579,42.95868187,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425731075035601"
"425747075022101","HE 414","SP","USGS",-75.03876819,42.9631263,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425747075022101"
"425814075021201","HE 422","SP","USGS",-75.03626809,42.97062626,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425814075021201"
"425819075021001","HE 423","SP","USGS",-75.0357125,42.9720151,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425819075021001"
"425746075020801","HE 413","SP","USGS",-75.03515698,42.96284858,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425746075020801"
"425737075015701","HE 411","SP","USGS",-75.0321013,42.9603486,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425737075015701"
"425714075014301","HE 401","SP","USGS",-75.0282124,42.9539598,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425714075014301"
"425659075013001","HE 616","SP","USGS",-75.0246012,42.9497932,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425659075013001"
"425737075002901","HE 410","SP","USGS",-75.00765618,42.9603487,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425737075002901"
"421202074595001","D 572","SP","USGS",-74.9974194,42.20070278,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=421202074595001"
"420438074593500","D 498","SP","USGS",-74.9926641,42.0773094,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=420438074593500"
"430221074585201","HE 730","SP","USGS",-74.980711,43.0392369,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430221074585201"
"430044074583501","HE 439","SP","USGS",-74.97598839,43.01229266,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430044074583501"
"415615074581901","D 554","SP","USGS",-74.97203889,41.9375,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=415615074581901"
"415609074581101","D 555","SP","USGS",-74.969875,41.93605,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=415609074581101"
"430518074581101","HE 728","SP","USGS",-74.9693221,43.08840325,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430518074581101"
"425715074571401","HE 403","SP","USGS",-74.95348759,42.95423787,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425715074571401"
"430031074565801","HE 438","SP","USGS",-74.949043,43.00868168,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430031074565801"
"425723074564701","HE 405","SP","USGS",-74.9459873,42.95646009,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425723074564701"
"425726074562301","HE 406","SP","USGS",-74.93932039,42.9572934,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425726074562301"
"425905074555801","HE 432","SP","USGS",-74.9323756,42.9847931,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425905074555801"
"425833074553101","HE 426","SP","USGS",-74.92487539,42.97590437,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425833074553101"
"425844074551301","HE 427","SP","USGS",-74.9198752,42.9789599,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425844074551301"
"425857074551001","HE 430","SP","USGS",-74.9190418,42.98257097,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425857074551001"
"425604074550701","HE 391","SP","USGS",-74.9182085,42.934516,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425604074550701"
"425715074542201","HE 402","SP","USGS",-74.905708,42.95423805,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425715074542201"
"425942074540101","HE 435","SP","USGS",-74.8998745,42.99507089,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425942074540101"
"425651074535601","HE 631","SP","USGS",-74.8984856,42.94757149,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425651074535601"
"425643074533401","HE 398","SP","USGS",-74.8923742,42.9453493,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425643074533401"
"425851074521301","HE 428","SP","USGS",-74.86987339,42.9809045,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425851074521301"
"430054074520901","HE 440","SP","USGS",-74.8687624,43.0150708,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=430054074520901"
"425808074515901","HE 419","SP","USGS",-74.8659844,42.9689602,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425808074515901"
"425638074515901","HE   9","SP","USGS",-74.8659843,42.94396055,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425638074515901"
"425801074512701","HE 416","SP","USGS",-74.8570951,42.96701585,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425801074512701"
"425801074512401","HE 415","SP","USGS",-74.8562618,42.96701586,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=425801074512401"
